,Unnamed: 0,iata_code,id,ident,type,name,latitude_r,longitude_r,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code,home_link,wikipedia_link,keywords,Name,TotalSeats,Country.Name,Airport1Latitude,Airport1Longitude,name_calc,Country_Name
1067,1067,LKG,3210.0,HKLK,medium_airport,Lokichoggio Airport,4.20412015914917,34.34820175170898,2074.0,AF,KE,KE-700,Lokichoggio,yes,HKLK,,http://www.kenyaairports.co.ke/kaa/airports/loki/,https://en.wikipedia.org/wiki/Lokichogio_Airport,,Lokichogio Airport,441.966,Kenya,4.233300209,34.34999847,Lokichoggio Airport (LKG),Kenya
1068,1068,LKO,26570.0,VILK,medium_airport,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,410.0,AS,IN,IN-UP,Lucknow,yes,VILK,,http://aai.aero/allAirports/lucknow_generalinfo.jsp,https://en.wikipedia.org/wiki/Amausi_Airport,Amausi International Airport,Chaudhary Charan Singh,467626.026,India,26.76029968,80.88030243,Chaudhary Charan Singh International Airport (LKO),India
1069,1069,LLA,2697.0,ESPA,medium_airport,Luleå Airport,65.5438,22.122,65.0,EU,SE,SE-BD,Luleå,yes,ESPA,,https://www.swedavia.com/lulea/,https://en.wikipedia.org/wiki/Lule%C3%A5_Airport,Kallax Air Base,Kallax,1299.9,Sweden,65.54470062,22.12779999,Luleå Airport (LLA),Sweden
1070,1070,LLK,72.0,UBBL,small_airport,Lankaran International Airport,38.757919,48.807042,30.0,AS,AZ,AZ-LA,Lankaran,yes,UBBL,,,https://en.wikipedia.org/wiki/Lankaran_International_Airport,UB10 Lenkoran,Lankaran Airport,12661.026,Azerbaijan,38.75889969,48.8064003,Lankaran International Airport (LLK),Azerbaijan
1071,1071,LLW,3018.0,FWKI,medium_airport,Lilongwe International Airport,-13.7894001007,33.78099823,4035.0,AF,MW,MW-LI,Lilongwe,yes,FWKI,,,https://en.wikipedia.org/wiki/Lilongwe_International_Airport,FWLI Kamuzu International Airport,Kamuzu Intl,258268.465,Malawi,-13.7894001,33.78070068,Lilongwe International Airport (LLW),Malawi
1072,1072,LMM,4721.0,MMLM,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,16.0,,MX,MX-SIN,Los Mochis,yes,MMLM,,http://aeropuertosgap.com.mx/english/index-site.html,https://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport,,Fed. Valle del Fuerte,1646.54,Mexico,25.68589973,-109.0836029,Valle del Fuerte International Airport (LMM),Mexico
1073,1073,LMP,4319.0,LICD,medium_airport,Lampedusa Airport,35.497898,12.6181,70.0,EU,IT,IT-82,Lampedusa,yes,LICD,AG01,,https://en.wikipedia.org/wiki/Lampedusa_Airport,,Lampedusa,220.983,Italy,35.49610138,12.61499977,Lampedusa Airport (LMP),Italy
1074,1074,LNK,3647.0,KLNK,medium_airport,Lincoln Airport,40.85100173950195,-96.75920104980467,1219.0,,US,US-NE,Lincoln,yes,KLNK,LNK,http://www.lincolnairport.com/,https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29,Lincoln Army Air Field Lincoln Air Force Base 155th Air Refueling Wing,Lincoln,2547.804,United States,40.85079956,-96.7589035,Lincoln Airport (LNK),United States
1075,1075,LNV,31837.0,AYKY,small_airport,Londolovit Airport,-3.04361009598,152.628997803,167.0,OC,PG,PG-NIK,Londolovit,yes,AYKY,,,https://en.wikipedia.org/wiki/Lihir_Island_Airport,Lihir Island Kunaye,Kunaye,3535.728,Papua New Guinea,-3.066699982,152.6166992,Londolovit Airport (LNV),Papua New Guinea
1076,1076,LNZ,4432.0,LOWL,medium_airport,Linz-Hörsching Airport / Vogler Air Base,48.2332,14.1875,980.0,EU,AT,AT-4,Linz,yes,LOWL,,http://www.flughafen-linz.at/,https://en.wikipedia.org/wiki/Linz_Airport,Blue Danube Airport Vogler Air Base Fliegerhorst Vogler,Blue Danube,226442.58,Austria,48.23329926,14.1875,Linz-Hörsching Airport / Vogler Air Base (LNZ),Austria
1077,1077,LOP,299629.0,WADL,medium_airport,Lombok International Airport,-8.757792,116.275435,319.0,AS,ID,ID-NB,Mataram,yes,WADL,,http://www.lombok-airport.co.id/,https://en.wikipedia.org/wiki/Lombok_International_Airport,Bandara Udara Internasional Lombok,Lombok International,143006.332,Indonesia,-8.757200241,116.2767029,Lombok International Airport (LOP),Indonesia
1078,1078,LOS,2118.0,DNMM,large_airport,Murtala Muhammed International Airport,6.577370166778564,3.321160078048706,135.0,AF,NG,NG-LA,Lagos,yes,DNMM,,http://www.faannigeria.org/nigeria-airport.php?airport=1,https://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,,Murtala Muhammed International,2138010.525,Nigeria,6.588900089,3.326400042,Murtala Muhammed International Airport (LOS),Nigeria
1079,1079,LOV,4730.0,MMMV,medium_airport,Monclova International Airport,26.9557,-101.470001,1864.0,,MX,MX-COA,,yes,MMMV,MOV,,https://en.wikipedia.org/wiki/Venustiano_Carranza_International_Airport,,V.Carranza Intl,12825.68,Mexico,26.95000076,-101.4832993,Monclova International Airport (LOV),Mexico
1080,1080,LPA,3081.0,GCLP,large_airport,Gran Canaria Airport,27.9319,-15.3866,78.0,AF,ES,ES-CN,Gran Canaria Island,yes,GCLP,,https://www.aena.es/en/gran-canaria.html,https://en.wikipedia.org/wiki/Gran_Canaria_Airport,Canary Islands Las Palmas Airport Gando Airport,Gran Canaria,3266640.034,Spain,27.93190002,-15.38329983,Gran Canaria Airport (LPA),Spain
1081,1081,LPB,6184.0,SLLP,medium_airport,El Alto International Airport,-16.5132999420166,-68.19229888916016,13355.0,SA,BO,BO-L,La Paz / El Alto,yes,SLLP,,,https://en.wikipedia.org/wiki/El_Alto_International_Airport,,El Alto International,291775.554,Bolivia,-16.50690079,-68.20140076,El Alto International Airport (LPB),Bolivia
1082,1082,LPG,5777.0,SADL,medium_airport,La Plata Airport,-34.9722,-57.8947,72.0,SA,AR,AR-B,La Plata,no,SADL,PTA,,,,La Plata,1949.85,Argentina,-34.91669846,-57.95000076,La Plata Airport (LPG),Argentina
1083,1083,LPI,2706.0,ESSL,medium_airport,Linköping City Airport,58.4062004089,15.6805000305,172.0,EU,SE,SE-E,Linköping,yes,ESSL,,http://www.linkopingsflygplats.se/,https://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport,,Linkoping,87491.936,Sweden,58.4068985,15.6736002,Linköping City Airport (LPI),Sweden
1084,1084,LPK,31846.0,UUOL,medium_airport,Lipetsk Airport,52.70280075073242,39.53779983520508,584.0,EU,RU,RU-LIP,Lipetsk,yes,UUOL,,,https://en.wikipedia.org/wiki/Lipetsk_Airport,,Lipetsk,1733.2,Russian Federation,52.61669922,39.59999847,Lipetsk Airport (LPK),Russian Federation
1085,1085,LPL,2418.0,EGGP,medium_airport,Liverpool John Lennon Airport,53.333599,-2.84972,80.0,EU,GB,GB-ENG,Liverpool,yes,EGGP,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,John Lennon Airport,2302573.532,United Kingdom,53.3382988,-2.866699934,Liverpool John Lennon Airport (LPL),United Kingdom
1086,1086,LPP,2329.0,EFLP,medium_airport,Lappeenranta Airport,61.044601,28.144743,349.0,EU,FI,FI-02,Lappeenranta,yes,EFLP,,https://lppairport.fi/en,https://en.wikipedia.org/wiki/Lappeenranta_Airport,,Lappeenranta,44222.598,Finland,61.04610062,28.15670013,Lappeenranta Airport (LPP),Finland
1087,1087,LPQ,26583.0,VLLB,medium_airport,Luang Phabang International Airport,19.89730072021484,102.161003112793,955.0,AS,LA,LA-LP,Luang Phabang,yes,VLLB,,,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,,Luang Prabang International,442078.658,Laos,19.89579964,102.1639023,Luang Phabang International Airport (LPQ),Laos
1088,1088,LPX,2757.0,EVLA,medium_airport,Liepāja International Airport,56.51750183105469,21.09690093994141,16.0,EU,LV,LV-112,Liepāja,yes,EVLA,,http://www.liepaja-airport.lv/,https://en.wikipedia.org/wiki/Liep%C4%81ja_International_Airport,,Liepaja International Airport,1429.89,Latvia,56.51670075,21.10000038,Liepāja International Airport (LPX),Latvia
1089,1089,LRD,3651.0,KLRD,medium_airport,Laredo International Airport,27.54380035400391,-99.46160125732422,508.0,,US,US-TX,Laredo,yes,KLRD,LRD,,https://en.wikipedia.org/wiki/Laredo_International_Airport,,Laredo Intl,541.625,United States,27.54470062,-99.46109772,Laredo International Airport (LRD),United States
1090,1090,LRH,4064.0,LFBH,medium_airport,La Rochelle-Île de Ré Airport,46.17919921875,-1.195279955863953,74.0,EU,FR,FR-NAQ,La Rochelle/Île de Ré,yes,LFBH,,,https://en.wikipedia.org/wiki/La_Rochelle_-_%C3%8Ele_de_R%C3%A9_Airport,Laleu Airport,Laleu,111145.783,France,46.18059921,-1.185799956,La Rochelle-Île de Ré Airport (LRH),France
1091,1091,LRM,4635.0,MDLR,medium_airport,Casa De Campo International Airport,18.4507007598877,-68.91179656982422,240.0,,DO,DO-12,La Romana,yes,MDLR,,,https://en.wikipedia.org/wiki/La_Romana_International_Airport,,Casa de Campo Intl,211082.095,Dominican Republic,18.4102993,-68.9417038,Casa De Campo International Airport (LRM),Dominican Republic
1092,1092,LRR,5195.0,OISL,medium_airport,Lar Airport,27.6747,54.383301,2641.0,AS,IR,IR-07,Lar,yes,OISL,,,https://en.wikipedia.org/wiki/Larestan_International_Airport,,Lar Airport,94632.72,Iran,27.67280006,54.38090134,Lar Airport (LRR),Iran
1093,1093,LRT,4212.0,LFRH,medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47.76060104370117,-3.440000057220459,160.0,EU,FR,FR-BRE,Lorient/Lann/Bihoué,yes,LFRH,,,https://en.wikipedia.org/wiki/Lorient_South_Brittany_Airport,,Lann Bihoue,1637.874,France,47.76110077,-3.439199925,Lorient South Brittany (Bretagne Sud) Airport (LRT),France
1094,1094,LSC,6040.0,SCSE,medium_airport,La Florida Airport,-29.916201,-71.199501,481.0,SA,CL,CL-CO,La Serena-Coquimbo,yes,SCSE,,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Chile),COW,La Florida,10321.206,Chile,-29.91329956,-71.19779968,La Florida Airport (LSC),Chile
1095,1095,LSE,3654.0,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655.0,,US,US-WI,La Crosse,yes,KLSE,LSE,http://www.lseairport.com/,https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport,airport regional,La Crosse Regional,3033.1,United States,43.87670136,-91.25610352,La Crosse Regional Airport (LSE),United States
1096,1096,LSI,2457.0,EGPB,medium_airport,Sumburgh Airport,59.87889862060547,-1.295560002326965,20.0,EU,GB,GB-SCT,Lerwick,yes,EGPB,,http://www.hial.co.uk/sumburgh-airport.html,https://en.wikipedia.org/wiki/Sumburgh_Airport,Shetlands,Sumburgh,1299.9,United Kingdom,59.8810997,-1.293099999,Sumburgh Airport (LSI),United Kingdom
1097,1097,LSP,6292.0,SVJC,medium_airport,Josefa Camejo International Airport,11.78077507019043,-70.15149688720703,75.0,SA,VE,VE-I,Paraguaná,yes,SVJC,,,,,Josefa Camejo International,118069.917,Venezuela,11.77939987,-70.15249634,Josefa Camejo International Airport (LSP),Venezuela
1098,1098,LSZ,30085.0,LDLO,small_airport,Lošinj Island Airport,44.5657997131,14.3930997849,151.0,EU,HR,HR-08,Lošinj,no,LDLO,,,https://en.wikipedia.org/wiki/Lo%C5%A1inj_Airport,,Mali Losinj,4610.312,Croatia,44.56689835,14.39389992,Lošinj Island Airport (LSZ),Croatia
1099,1099,LTK,5306.0,OSLK,medium_airport,Bassel Al-Assad International Airport,35.4011,35.9487,157.0,AS,SY,SY-LA,Latakia,yes,OSLK,,,https://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,مطار الشهيد باسل الأسد الدولي,Latakia,1308.566,Syria,35.41669846,35.98329926,Bassel Al-Assad International Airport (LTK),Syria
1100,1100,LTN,2419.0,EGGW,large_airport,London Luton Airport,51.87469863891602,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,Luton International,9583235.438,United Kingdom,51.87440109,-0.366400003,London Luton Airport (LTN),United Kingdom
1101,1101,LTO,4724.0,MMLT,medium_airport,Loreto International Airport,25.98920059204102,-111.3479995727539,34.0,,MX,MX-BCS,Loreto,yes,MMLT,,,https://en.wikipedia.org/wiki/Loreto_International_Airport,,Loreto International,60904.648,Mexico,25.98329926,-111.3499985,Loreto International Airport (LTO),Mexico
1102,1102,LTQ,4055.0,LFAT,medium_airport,Le Touquet-Côte d'Opale Airport,50.51739883422852,1.620589971542358,36.0,EU,FR,FR-HDF,Le Touquet-Paris-Plage,no,LFAT,,,,,Le Touquet,43.33,France,50.51499939,1.628100038,Le Touquet-Côte d'Opale Airport (LTQ),France
1103,1103,LTT,4243.0,LFTZ,small_airport,La Môle Airport,43.205399,6.482,59.0,EU,FR,FR-PAC,La Môle,yes,LFTZ,,,https://en.wikipedia.org/wiki/La_M%C3%B4le_%E2%80%93_Saint-Tropez_Airport,,St. Tropez,64.995,France,43.26390076,6.655600071,La Môle Airport (LTT),France
1104,1104,LUD,3029.0,FYLZ,medium_airport,Luderitz Airport,-26.68740081787109,15.24289989471436,457.0,AF,,NA-KA,Luderitz,yes,FYLZ,,,https://en.wikipedia.org/wiki/L%C3%BCderitz_Airport,,Luderitz,4445.658,Namibia,-26.68390083,15.24499989,Luderitz Airport (LUD),Namibia
1105,1105,LUG,4502.0,LSZA,medium_airport,Lugano Airport,46.00429916379999,8.9105796814,915.0,EU,CH,CH-TI,Lugano,yes,LSZA,,,https://en.wikipedia.org/wiki/Lugano_Airport,,Agno,4640.643,Switzerland,46.00469971,8.911399841,Lugano Airport (LUG),Switzerland
1106,1106,LUM,31862.0,ZPLX,medium_airport,Dehong Mangshi Airport,24.4011,98.5317,2890.0,AS,CN,CN-53,Dehong (Mangshi),yes,ZPMS,,,https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport,,Dehong Mangshi,23861.831,China,24.4829998,98.51699829,Dehong Mangshi Airport (LUM),China
1107,1107,LUN,2894.0,FLLS,large_airport,Kenneth Kaunda International Airport,-15.330833,28.452722,3779.0,AF,ZM,ZM-09,Lusaka,yes,FLKK,,http://www.nacl.co.zm/?page_id=336,https://en.wikipedia.org/wiki/Kenneth_Kaunda_International_Airport,,Lusaka Intl,579621.077,Zambia,-15.32919979,28.45280075,Kenneth Kaunda International Airport (LUN),Zambia
1108,1108,LUX,2563.0,ELLX,large_airport,Luxembourg-Findel International Airport,49.6233333,6.2044444,1234.0,EU,LU,LU-L,Luxembourg,yes,ELLX,,http://www.lux-airport.lu/en/,https://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport,,Findel,3068262.295,Luxembourg,49.62779999,6.206699848,Luxembourg-Findel International Airport (LUX),Luxembourg
1109,1109,LUZ,309484.0,EPLB,medium_airport,Lublin Airport,51.240278,22.713611,633.0,EU,PL,PL-LU,Lublin,yes,EPLB,,,https://en.wikipedia.org/wiki/Lublin_Airport,,Lublin,190383.354,Poland,51.23860169,22.71330071,Lublin Airport (LUZ),Poland
1110,1110,LVB,,,Unknown,Santana do Livramento,-30.83329964,-55.61669922,,,,,,,,,,,,Santana do Livramento,4263.672,Brazil,-30.83329964,-55.61669922,Santana do Livramento (LVB),Brazil
1111,1111,LVI,2893.0,FLLI,medium_airport,Harry Mwanga Nkumbula International Airport,-17.8218,25.822701,3302.0,AF,ZM,ZM-07,Livingstone,yes,FLHN,,,https://en.wikipedia.org/wiki/Harry_Mwanga_Nkumbula_International_Airport,FLLI,Livingstone,142551.367,Zambia,-17.82060051,25.82220078,Harry Mwanga Nkumbula International Airport (LVI),Zambia
1112,1112,LWN,6444.0,UDSG,medium_airport,Shirak International Airport,40.750401,43.859299,5000.0,AS,AM,AM-SH,Gyumri,yes,UDSG,,http://www.aviation.am/eng/gorc/aeroport.htm,https://en.wikipedia.org/wiki/Shirak_Airport,UGEL,Shirak,71247.519,Armenia,40.71670151,43.83330154,Shirak International Airport (LWN),Armenia
1113,1113,LWO,6481.0,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071.0,EU,UA,UA-46,Lviv,yes,UKLL,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів""",Lviv International,933328.2,Ukraine,49.81669998,23.85000038,Lviv International Airport (LWO),Ukraine
1114,1114,LXA,31867.0,ZULS,medium_airport,Lhasa Gonggar Airport,29.298001,90.911951,11713.0,AS,CN,CN-54,Shannan (Gonggar),yes,ZULS,,,https://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport,,Gonggar,23255.211,China,29.66670036,91.15000153,Lhasa Gonggar Airport (LXA),China
1115,1115,LXR,3191.0,HELX,medium_airport,Luxor International Airport,25.674629,32.700012,276.0,AF,EG,EG-LX,Luxor,yes,HELX,,,https://en.wikipedia.org/wiki/Luxor_International_Airport,,Luxor International Airport,129487.372,Egypt,25.67309952,32.70750046,Luxor International Airport (LXR),Egypt
1116,1116,LXS,4271.0,LGLM,small_airport,Limnos Airport,39.917098999,25.2362995148,14.0,EU,GR,GR-K,Limnos Island,yes,LGLM,,,https://en.wikipedia.org/wiki/Lemnos_International_Airport,,Lemnos,1490.552,Greece,39.91690064,25.2364006,Limnos Airport (LXS),Greece
1117,1117,LYA,31870.0,ZHLY,medium_airport,Luoyang Beijiao Airport,34.7411,112.388,840.0,AS,CN,CN-41,Luoyang (Laocheng),yes,ZHLY,,,https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport,,Beijiao,22878.24,China,34.68330002,112.4666977,Luoyang Beijiao Airport (LYA),China
1118,1118,LYG,44167.0,CN-0089,medium_airport,Lianyungang Huaguoshan International Airport,34.41406,119.17899,,AS,CN,CN-32,Lianyungang,yes,ZSLG,,,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport,,Baitabu,23866.164,China,34.54999924,119.25,Lianyungang Huaguoshan International Airport (LYG),China
1119,1119,LYI,31871.0,ZSLY,small_airport,Linyi Qiyang Airport,35.052918,118.411828,,AS,CN,CN-37,Linyi,yes,ZSLY,,,https://en.wikipedia.org/wiki/Linyi_Airport,,Shubuling Airport,34958.644,China,35.05270004,118.4262009,Linyi Qiyang Airport (LYI),China
1120,1120,LYP,5251.0,OPFA,medium_airport,Faisalabad International Airport,31.36499977111816,72.99479675292969,591.0,AS,PK,PK-PB,Faisalabad,yes,OPFA,,,https://en.wikipedia.org/wiki/Faisalabad_International_Airport,OPLF,Faisalabad International,266141.526,Pakistan,31.36919975,72.99810028,Faisalabad International Airport (LYP),Pakistan
1121,1121,LYR,2593.0,ENSB,medium_airport,Svalbard Airport Longyear,78.246101379395,15.465600013733,88.0,EU,NO,NO-21,Longyearbyen,yes,ENSB,,https://avinor.no/en/airport/svalbard-airport/,https://en.wikipedia.org/wiki/Svalbard_Airport%2C_Longyear,,Svalbard,818.937,Norway,78.20890045,15.80000019,Svalbard Airport Longyear (LYR),Norway
1122,1122,LYS,4137.0,LFLL,large_airport,Lyon Saint-Exupéry Airport,45.725556,5.081111,821.0,EU,FR,FR-ARA,Lyon,yes,LFLL,,https://www.lyonaeroports.com/,https://en.wikipedia.org/wiki/Saint-Exup%C3%A9ry_International_Airport,,Satolas,4860313.101,France,45.7256012,5.081699848,Lyon Saint-Exupéry Airport (LYS),France
1123,1123,LYX,2436.0,EGMD,medium_airport,Lydd Airport,50.9561,0.939167,13.0,EU,GB,GB-ENG,Lydd Ashford,no,EGMD,,http://www.lydd-airport.co.uk/,https://en.wikipedia.org/wiki/Lydd_Airport,London Ashford,Lydd International Airport,43.33,United Kingdom,50.95000076,0.933300018,Lydd Airport (LYX),United Kingdom
1124,1124,LZH,31874.0,ZGZH,medium_airport,Liuzhou Bailian Airport / Bailian Air Base,24.2075,109.390999,295.0,AS,CN,CN-45,Liuzhou (Liujiang),yes,ZGZH,,,https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport,Liujiang-Liuzhou Air Base,Bailian,376.971,China,24.36669922,109.5333023,Liuzhou Bailian Airport / Bailian Air Base (LZH),China
1125,1125,MAA,26618.0,VOMM,large_airport,Chennai International Airport,12.990005,80.169296,52.0,AS,IN,IN-TN,Chennai,yes,VOMM,,,https://en.wikipedia.org/wiki/Chennai_International_Airport,Madras,Chennai International Airport,3577537.117,India,12.99330044,80.17690277,Chennai International Airport (MAA),India
1126,1126,MAD,4019.0,LEMD,large_airport,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-MD,Madrid,yes,LEMD,,https://www.aena.es/en/adolfo-suarez-madrid-barajas.html,https://en.wikipedia.org/wiki/Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport,Leganés Madrid Barajas International Airport,Adolfo Suarez-Barajas,26811681.07,Spain,40.47359848,-3.561100006,Adolfo Suárez Madrid–Barajas Airport (MAD),Spain
1127,1127,MAF,3663.0,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871.0,,US,US-TX,Midland,yes,KMAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport,,Midland-Odessa Regl,1421.224,United States,31.94079971,-102.2014008,Midland International Air and Space Port (MAF),United States
1128,1128,MAG,62.0,AYMD,medium_airport,Madang Airport,-5.20707988739,145.789001465,20.0,OC,PG,PG-MPM,Madang,yes,AYMD,,,https://en.wikipedia.org/wiki/Madang_Airport,,Madang,433.3,Papua New Guinea,-5.209199905,145.7816925,Madang Airport (MAG),Papua New Guinea
1129,1129,MAH,4021.0,LEMH,medium_airport,Menorca Airport,39.862598,4.21865,302.0,EU,ES,ES-IB,Mahón (Maó),yes,LEMH,,https://www.aena.es/en/menorca.html,https://en.wikipedia.org/wiki/Menorca_Airport,,Menorca,894729.836,Spain,39.8614006,4.215300083,Menorca Airport (MAH),Spain
1130,1130,MAJ,5488.0,PKMJ,medium_airport,Marshall Islands International Airport,7.064760208129883,171.2720031738281,6.0,OC,MH,MH-MAJ,Majuro Atoll,yes,PKMJ,MAJ,,https://en.wikipedia.org/wiki/Marshall_Islands_International_Airport,,Majuro International,26738.943,Marshall Islands,7.064700127,171.274704,Marshall Islands International Airport (MAJ),Marshall Islands
1131,1131,MAK,3248.0,HSSM,medium_airport,Malakal Airport,9.55897,31.652201,1291.0,AF,SS,SS-23,Malakal,yes,HJMK,,,https://en.wikipedia.org/wiki/Malakal_Airport,HSSM,Malakal,3977.694,South Sudan,9.555600166,31.64439964,Malakal Airport (MAK),South Sudan
1132,1132,MAN,2398.0,EGCC,large_airport,Manchester Airport,53.349375,-2.279521,257.0,EU,GB,GB-ENG,Manchester,yes,EGCC,,http://www.manchesterairport.co.uk/,https://en.wikipedia.org/wiki/Manchester_Airport,Ringway Airport RAF Ringway,Manchester Airport,15693861.69,United Kingdom,53.35329819,-2.27670002,Manchester Airport (MAN),United Kingdom
